date ,p_value,t_peak, m_slope,t_slope,pts_f,mean_f,var_f,pts_d,mean_d,var_d ,,
12-Nov-09,13.7,2:10,9.7,0:00,70,6.8,23.7,281,6.6,35.3
13-Nov-09,15.7,0:30,13.2,2:25,56,-0.7,10.7,208,5.9,38.2
14-Nov-09,19,0:30,18,0:05,73,-2,7.5,219,4.4,45.6
15-Nov-09,17.7,0:35,13.2,0:05,71,-2.5,3.5,206,4.1,46.5
16-Nov-09,17.3,1:35,17,23:45,43,5.3,8.1,204,8.4,45.6
17-Nov-09,17.5,0:10,8.7,1:30,57,5,8.5,205,2.3,19.8
18-Nov-09,17.2,0:45,8.5,0:15,68,4.2,16.7,216,2.5,36.9
19-Nov-09,20.5,0:45,20.5,0:45,57,-1.7,9.6,129,1.2,31.2
20-Nov-09,13.8,0:35,13,0:25,7,-3,4.6,175,6.2,175.6
21-Nov-09,17.5,23:10,7.5,23:45,62,23.3,108.8,237,10.9,111.1
22-Nov-09,13.2,1:10,12.2,0:55,76,4.3,27.7,200,4.4,32.5
23-Nov-09,15.8,2:30,11.7,0:30,22,-3.7,14,164,4.2,35.7
24-Nov-09,21.7,0:30,21.7,0:30,7,0.4,78.1,150,5.8,77.6
25-Nov-09,11.3,1:50,5.5,23:55,57,2.6,8,212,3.6,28.4
26-Nov-09,3.3,0:10,3,1:50,29,-3.6,7.4,152,-1.1,14.4
27-Nov-09,4.7,3:00,4.7,3:00,29,-4.7,4.9,115,0.7,31.1
28-Nov-09,-1.5,2:40,-4.5,2:10,34,4.8,35.6,74,0.6,34.5
29-Nov-09,10.7,2:05,8.8,1:50,67,-0.2,31.4,171,1,24.5
30-Nov-09,19.3,1:30,8.5,0:05,30,-3.1,8.1,238,12.5,128.6
1-Dec-09,16,2:10,10.5,23:25,59,3.8,56.3,238,10.8,87.3
2-Dec-09,-7.3,1:25,-99.9,99:99 ,43,19.1,129,102,5.4,217
3-Dec-09,2.3,2:25,-1.8,2:45,31,-8.7,16.3,152,-6.3,40.6
4-Dec-09,-4.3,2:15,-9.2,1:05,64,-13.8,3.9,263,-7.1,38
5-Dec-09,2.3,1:50,2.3,1:50,17,-8.9,54.8,93,-8.4,33.6
6-Dec-09,-99.9,99:99 ,-99.9,99:99 ,-99,-99.9,-99.9,34,3.5,46.5
7-Dec-09,7.3,2:40,7.3,2:40,39,-4.1,8.8,123,0.1,27.8
8-Dec-09,-99.9,99:99 ,-99.9,99:99 ,-99,-99.9,-99.9,88,-2.8,9.5
9-Dec-09,19,1:25,19,1:25,12,3.5,14.9,133,2.3,29.3
10-Dec-09,6.8,2:45,0.3,2:05,5,-3.7,34.2,54,-0.2,28.7
11-Dec-09,12.2,2:40,10.3,1:35,35,0.5,24.5,103,3.1,32.6
12-Dec-09,15.2,2:30,15.2,2:30,57,-0.8,23.3,92,-0.1,28.9
13-Dec-09,9.8,3:00,6.2,1:00,11,-4.7,0.1,109,0.1,14.4
14-Dec-09,10,1:00,10,1:00,71,-2.1,9.5,132,-0.5,18
15-Dec-09,3.5,0:45,3.5,0:45,15,-6.6,0.3,128,-1.4,16.1
16-Dec-09,4.7,0:25,4.7,0:25,13,-4.1,15.8,138,-0.7,10.7
17-Dec-09,8.7,2:00,8.7,2:00,63,2.2,12.6,119,3.3,33.2
18-Dec-09,-1.2,2:40,-5.5,1:20,17,-4.9,3.1,51,-66.3,200333.1
19-Dec-09,7,1:30,2.8,2:10,59,-2.4,9.6,145,-0.5,15.4
20-Dec-09,3.5,2:10,2.3,1:45,34,-1.9,19.9,131,-1.7,12.1
21-Dec-09,-0.5,1:40,-3.5,2:50,9,-4.7,4.9,46,-3.7,5.2
22-Dec-09,0.3,1:45,-1.5,2:15,9,-3.3,34.5,34,-4.4,13.8
23-Dec-09,14.2,2:20,14.2,2:20,18,4.6,7.4,59,2,47.3
24-Dec-09,8.5,3:00,-3.5,1:25,18,-2.9,11.8,100,11.6,202.8
25-Dec-09,-99.9,99:99 ,-99.9,99:99 ,-99,-99.9,-99.9,-999,-99.9,-99.9
26-Dec-09,-99.9,99:99 ,-99.9,99:99 ,-99,-99.9,-99.9,7,-4.4,0.1
27-Dec-09,0,2:40,-99.9,99:99 ,5,-6.3,2.7,19,-4.1,11.5
28-Dec-09,-4.5,2:55,-7.5,2:25,5,-2.1,41,15,-4.5,16.4
29-Dec-09,-99.9,99:99 ,-99.9,99:99 ,-99,-99.9,-99.9,121,18.1,197.1
30-Dec-09,1.8,1:25,1.8,1:25,28,11.9,75.4,90,5.5,87.4
31-Dec-09,0.8,1:20,0.8,1:20,40,-5.4,2.3,64,-4.2,5.9
